ym:pv:watchID;ym:pv:counterID;ym:pv:date;ym:pv:dateTime;ym:pv:title;ym:pv:URL;ym:pv:referer;ym:pv:UTMCampaign;ym:pv:UTMContent;ym:pv:UTMMedium;ym:pv:UTMSource;ym:pv:UTMTerm;ym:pv:browser;ym:pv:browserMajorVersion;ym:pv:browserMinorVersion;ym:pv:browserCountry;ym:pv:browserEngine;ym:pv:browserEngineVersion1;ym:pv:browserEngineVersion2;ym:pv:browserEngineVersion3;ym:pv:browserEngineVersion4;ym:pv:browserLanguage;ym:pv:clientTimeZone;ym:pv:cookieEnabled;ym:pv:deviceCategory;ym:pv:flashMajor;ym:pv:flashMinor;ym:pv:from;ym:pv:hasGCLID;ym:pv:ipAddress;ym:pv:javascriptEnabled;ym:pv:mobilePhone;ym:pv:mobilePhoneModel;ym:pv:openstatAd;ym:pv:openstatCampaign;ym:pv:openstatService;ym:pv:openstatSource;ym:pv:operatingSystem;ym:pv:operatingSystemRoot;ym:pv:physicalScreenHeight;ym:pv:physicalScreenWidth;ym:pv:regionCity;ym:pv:regionCountry;ym:pv:screenColors;ym:pv:screenFormat;ym:pv:screenHeight;ym:pv:screenOrientation;ym:pv:screenWidth;ym:pv:windowClientHeight;ym:pv:windowClientWidth;ym:pv:params;ym:pv:lastTrafficSource;ym:pv:lastSearchEngine;ym:pv:lastSearchEngineRoot;ym:pv:lastAdvEngine;ym:pv:artificial;ym:pv:pageCharset;ym:pv:link;ym:pv:download;ym:pv:notBounce;ym:pv:lastSocialNetwork;ym:pv:httpError;ym:pv:clientID;ym:pv:networkType;ym:pv:lastSocialNetworkProfile;ym:pv:goalsID;ym:pv:shareService;ym:pv:shareURL;ym:pv:shareTitle;ym:pv:iFrame
1597156567764176782;34322390;2017-03-31;2017-03-31 15:24:28;Я - похудела;http://perm.im-slim.ru/video;http://perm.im-slim.ru/;;;;;;opera;12;2;;Presto;2;10;289;0;ru;300;1;1;25;0;;0;46.146.108.xxx;1;;;;;;;windows_7_2008server;windows;768;1366;Perm;Russia;32;37;768;2;1366;645;1113;;internal;;;;0;utf-8;0;0;0;;0;1490963262243875832;;;[];;;;0
1585250833482385256;34322390;2017-03-31;2017-03-31 02:47:32;Я - похудела;http://perm.im-slim.ru/;http://all81.ru/f/tsentr-snizheniya-vesa-doktora-gavrilova.html?from=69080;;;;;;yandex_browser;17;3;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.11.xxx;1;;;;;;;windows8_1;windows;768;1366;Perm;Russia;24;37;768;2;1366;660;1348;;referral;;;;0;utf-8;0;0;0;;0;1490917650945211941;;;[];;;;0
1585254699125968783;34322390;2017-03-31;2017-03-31 02:47:46;;http://perm.im-slim.ru/;;;;;;;yandex_browser;17;3;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.11.xxx;1;;;;;;;windows8_1;windows;768;1366;Perm;Russia;24;37;768;2;1366;660;1348;;direct;;;;1;utf-8;0;0;1;;0;1490917650945211941;;;[];;;;0
1585339443425316551;34322390;2017-03-31;2017-03-31 02:53:10;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/;;;;;;yandex_browser;17;3;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.11.xxx;1;;;;;;;windows8_1;windows;768;1366;Perm;Russia;24;37;768;2;1366;660;1348;;internal;;;;0;utf-8;0;0;0;;0;1490917650945211941;;;[];;;;0
1598017967628486501;34322390;2017-03-31;2017-03-31 16:19:14;Я - похудела;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;576;1007;;direct;;;;0;utf-8;0;0;0;;0;1486356739862278480;;;[];;;;0
1598021901214025573;34322390;2017-03-31;2017-03-31 16:19:29;;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;576;1007;;direct;;;;1;utf-8;0;0;1;;0;1486356739862278480;;;[];;;;0
1459332076458479302;34322390;2017-03-25;2017-03-25 13:21:50;Я - похудела;http://perm.im-slim.ru/;http://link.2gis.ru/9D0E6A23/grym/20170301/perm/8007d000065a9?http://perm.im-slim.ru;;;;;;firefox;52;0;ru;Gecko;52;0;0;0;ru;300;1;1;25;0;;0;46.146.36.xxx;1;;;;;;;windows8_1;windows;1024;1280;Perm;Russia;24;26;1024;2;1280;913;1263;;referral;;;;0;utf-8;0;0;0;;0;1490437305211715752;;;[];;;;0
1459335898823397062;34322390;2017-03-25;2017-03-25 13:22:04;;http://perm.im-slim.ru/;;;;;;;firefox;52;0;ru;Gecko;52;0;0;0;ru;300;1;1;25;0;;0;46.146.36.xxx;1;;;;;;;windows8_1;windows;1024;1280;Perm;Russia;24;26;1024;2;1280;913;1263;;direct;;;;1;utf-8;0;0;1;;0;1490437305211715752;;;[];;;;0
1459039676098947747;34322390;2017-03-25;2017-03-25 13:03:14;Я - похудела;http://perm.im-slim.ru/;http://link.2gis.ru/1.2/D11A6BDF/online/20170301/project16/2252328094701356/2gis.ru/1Bhg96G6G421G5G4H1HH31g89ewB4207482834586uvrg8G44C30I2B4577Gf3A56p8p64G3G251A4821JJH4JI95f/place=1&sid=77290212-95ff-4f7f-81dd-c1c80c852cd1&user=1338fc49-2d81-46a8-88fb-6624a1fe19ce&ts=1490436197617?http://perm.im-slim.ru;;;;;;chrome;52;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.4.xxx;1;;;;;;;windows_7_2008server;windows;600;1024;Perm;Russia;24;35;600;2;1024;475;1007;;referral;;;;0;utf-8;0;0;0;;0;1490436202837360014;;;[];;;;0
1459043638698322595;34322390;2017-03-25;2017-03-25 13:03:28;;http://perm.im-slim.ru/;;;;;;;chrome;52;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.4.xxx;1;;;;;;;windows_7_2008server;windows;600;1024;Perm;Russia;24;35;600;2;1024;475;1007;;direct;;;;1;utf-8;0;0;1;;0;1490436202837360014;;;[];;;;0
1459051270554004131;34322390;2017-03-25;2017-03-25 13:03:58;Я - похудела;http://perm.im-slim.ru/#footer;http://perm.im-slim.ru/;;;;;;chrome;52;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.4.xxx;1;;;;;;;windows_7_2008server;windows;600;1024;Perm;Russia;24;35;600;2;1024;475;1007;;internal;;;;0;utf-8;0;0;0;;0;1490436202837360014;;;[];;;;0
1459056567556254371;34322390;2017-03-25;2017-03-25 13:04:19;Я - похудела;http://perm.im-slim.ru/#raspisanie;http://perm.im-slim.ru/#footer;;;;;;chrome;52;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.4.xxx;1;;;;;;;windows_7_2008server;windows;600;1024;Perm;Russia;24;35;600;2;1024;475;1007;;internal;;;;0;utf-8;0;0;0;;0;1490436202837360014;;;[];;;;0
1459068984941610874;34322390;2017-03-25;2017-03-25 13:05:06;Я - похудела;http://perm.im-slim.ru/promotions;http://perm.im-slim.ru/;;;;;;chrome;52;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.4.xxx;1;;;;;;;windows_7_2008server;windows;600;1024;Perm;Russia;24;35;600;2;1024;475;1007;;internal;;;;0;utf-8;0;0;0;;0;1490436202837360014;;;[24311590];;;;0
1459081939520063359;34322390;2017-03-25;2017-03-25 13:05:54;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/promotions;;;;;;chrome;52;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.4.xxx;1;;;;;;;windows_7_2008server;windows;600;1024;Perm;Russia;24;35;600;2;1024;475;1007;;internal;;;;0;utf-8;0;0;0;;0;1490436202837360014;;;[];;;;0
1455060685725892725;34322390;2017-03-25;2017-03-25 08:50:16;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=1370&l10n=ru;;;;;;msie;11;0;ru;Trident;7;0;0;0;ru;300;1;1;16;0;;0;5.141.8.xxx;1;;;;;;;windows_7_2008server;windows;900;1440;Perm;Russia;24;33;720;2;1152;597;1152;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;1490420998685871212;;;[];;;;0
1491082008718477155;34322390;2017-03-26;2017-03-26 23:00:26;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/;;;;;;safari_mobile;10;0;ru;WebKit;602;4;6;0;ru;300;1;2;0;0;;0;46.147.58.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;Perm;Russia;32;11;667;1;375;1461;980;;internal;;;;0;utf-8;0;0;0;;0;1481135128816153622;;;[];;;;0
1501452100402679696;34322390;2017-03-27;2017-03-27 09:59:45;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=1372&l10n=ru;;;;;;opera;36;0;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;5.141.231.xxx;1;;;;;;;windows_xp;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;972;1899;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;149059803729313807;;;[];;;;0
1501452140325635949;34322390;2017-03-27;2017-03-27 09:59:45;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=1372&l10n=ru;;;;;;opera;36;0;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;5.141.231.xxx;1;;;;;;;windows_xp;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;972;1899;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;149059803729313807;;;[];;;;0
1501453840048457581;34322390;2017-03-27;2017-03-27 09:59:51;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/;;;;;;opera;36;0;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;5.141.231.xxx;1;;;;;;;windows_xp;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;972;1899;;internal;;;;0;utf-8;0;0;0;;0;149059803729313807;;;[];;;;0
1501456101117267856;34322390;2017-03-27;2017-03-27 10:00:00;;http://perm.im-slim.ru/;;;;;;;opera;36;0;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;5.141.231.xxx;1;;;;;;;windows_xp;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;972;1899;;direct;;;;1;utf-8;0;0;1;;0;149059803729313807;;;[];;;;0
1501457099159766907;34322390;2017-03-27;2017-03-27 10:00:04;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=1372&l10n=ru;;;;;;opera;36;0;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;5.141.231.xxx;1;;;;;;;windows_xp;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;972;1899;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;149059803729313807;;;[];;;;0
1501461011693833928;34322390;2017-03-27;2017-03-27 10:00:19;;http://perm.im-slim.ru/;;;;;;;opera;36;0;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;5.141.231.xxx;1;;;;;;;windows_xp;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;972;1899;;direct;;;;1;utf-8;0;0;1;;0;149059803729313807;;;[];;;;0
1501464354349909865;34322390;2017-03-27;2017-03-27 10:00:31;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/;;;;;;opera;36;0;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;5.141.231.xxx;1;;;;;;;windows_xp;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;972;1899;;internal;;;;0;utf-8;0;0;0;;0;149059803729313807;;;[];;;;0
1501480021085654728;34322390;2017-03-27;2017-03-27 10:01:31;Я - похудела;http://perm.im-slim.ru/reviews;http://perm.im-slim.ru/price;;;;;;opera;36;0;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;5.141.231.xxx;1;;;;;;;windows_xp;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;972;1899;;internal;;;;0;utf-8;0;0;0;;0;149059803729313807;;;[];;;;0
1501551905874378875;34322390;2017-03-27;2017-03-27 10:06:05;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=1372&l10n=ru;;;;;;opera;36;0;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;5.141.231.xxx;1;;;;;;;windows_xp;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;972;1899;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;149059803729313807;;;[];;;;0
1509735164271136655;34322390;2017-03-27;2017-03-27 18:46:22;Я - похудела;http://perm.im-slim.ru/price;;;;;;;safari_mobile;7;0;ru;WebKit;537;51;2;0;ru;360;1;2;0;0;;0;77.43.248.xxx;1;apple;iPhone;;;;;ios7;ios_double;1136;640;Perm;Russia;32;11;568;1;320;1409;980;;direct;;;;0;utf-8;0;0;0;;0;14906265871063241978;;;[];;;;0
1511319898217516748;34322390;2017-03-27;2017-03-27 20:27:07;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=1373&l10n=ru;;;;;;yandex_browser;17;3;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;91.108.169.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Berezniki;Russia;24;37;1080;2;1920;972;1903;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;1490635628870292440;;;[];;;;0
1511323718413717196;34322390;2017-03-27;2017-03-27 20:27:22;;http://perm.im-slim.ru/;;;;;;;yandex_browser;17;3;;WebKit;537;36;0;0;ru;300;1;1;23;0;;0;91.108.169.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Berezniki;Russia;24;37;1080;2;1920;972;1903;;direct;;;;1;utf-8;0;0;1;;0;1490635628870292440;;;[];;;;0
1508632835915779798;34322390;2017-03-27;2017-03-27 17:36:17;Я - похудела;http://perm.im-slim.ru/;https://yandex.ru/search/touch/?text=Офис похудения HL адрес&lr=44&clid=2253636;;;;;;samsung_internet;3;3;;WebKit;537;36;0;0;ru;240;1;2;0;0;;0;46.147.190.xxx;1;samsung;SAMSUNG SM-G531H;;;;;android_lollipop5;android;960;540;Izhevsk;Russia;32;11;640;1;360;1393;980;;organic;yandex_mobile;yandex;;0;utf-8;0;0;0;;0;1490625379359202350;wi_fi;;[];;;;0
1513146154538764060;34322390;2017-03-27;2017-03-27 22:23:14;Я - похудела;http://perm.im-slim.ru/;https://google.ru/;;;;;;safari_mobile;10;0;ru;WebKit;602;2;14;0;ru;180;1;2;0;0;;0;78.25.123.xxx;1;apple;iPhone;;;;;ios10;ios_double;1136;640;Saint Petersburg;Russia;32;11;568;1;320;1409;980;;organic;google_search;google;;0;utf-8;0;0;0;;0;1490642591739872193;;;[];;;;0
1513149246670898972;34322390;2017-03-27;2017-03-27 22:23:26;;http://perm.im-slim.ru/;;;;;;;safari_mobile;10;0;ru;WebKit;602;2;14;0;ru;180;1;2;0;0;;0;78.25.123.xxx;1;apple;iPhone;;;;;ios10;ios_double;1136;640;Saint Petersburg;Russia;32;11;568;1;320;1409;980;;direct;;;;1;utf-8;0;0;1;;0;1490642591739872193;;;[];;;;0
1513168631794763542;34322390;2017-03-27;2017-03-27 22:24:40;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/;;;;;;safari_mobile;10;0;ru;WebKit;602;2;14;0;ru;180;1;2;0;0;;0;78.25.123.xxx;1;apple;iPhone;;;;;ios10;ios_double;1136;640;Saint Petersburg;Russia;32;11;568;1;320;1409;980;;internal;;;;0;utf-8;0;0;0;;0;1490642591739872193;;;[];;;;0
1513172665114560276;34322390;2017-03-27;2017-03-27 22:24:55;;http://perm.im-slim.ru/price;;;;;;;safari_mobile;10;0;ru;WebKit;602;2;14;0;ru;180;1;2;0;0;;0;78.25.123.xxx;1;apple;iPhone;;;;;ios10;ios_double;1136;640;Saint Petersburg;Russia;32;11;568;1;320;1409;980;;direct;;;;1;utf-8;0;0;1;;0;1490642591739872193;;;[];;;;0
1513180764392916766;34322390;2017-03-27;2017-03-27 22:25:26;Я - похудела;http://perm.im-slim.ru/reviews;http://perm.im-slim.ru/price;;;;;;safari_mobile;10;0;ru;WebKit;602;2;14;0;ru;180;1;2;0;0;;0;78.25.123.xxx;1;apple;iPhone;;;;;ios10;ios_double;1136;640;Saint Petersburg;Russia;32;11;568;1;320;1409;980;;internal;;;;0;utf-8;0;0;0;;0;1490642591739872193;;;[];;;;0
1513184720351659798;34322390;2017-03-27;2017-03-27 22:25:41;;http://perm.im-slim.ru/reviews;;;;;;;safari_mobile;10;0;ru;WebKit;602;2;14;0;ru;180;1;2;0;0;;0;78.25.123.xxx;1;apple;iPhone;;;;;ios10;ios_double;1136;640;Saint Petersburg;Russia;32;11;568;1;320;1409;980;;direct;;;;1;utf-8;0;0;1;;0;1490642591739872193;;;[];;;;0
1513209318385911587;34322390;2017-03-27;2017-03-27 22:27:15;Я - похудела;http://perm.im-slim.ru/video;http://perm.im-slim.ru/reviews;;;;;;safari_mobile;10;0;ru;WebKit;602;2;14;0;ru;180;1;2;0;0;;0;78.25.123.xxx;1;apple;iPhone;;;;;ios10;ios_double;1136;640;Saint Petersburg;Russia;32;11;568;1;320;1409;980;;internal;;;;0;utf-8;0;0;0;;0;1490642591739872193;;;[];;;;0
1504654630509095590;34322390;2017-03-27;2017-03-27 13:23:21;Я - похудела;http://im-slim.ru/;;;;;;;msie;11;0;ru;Trident;7;0;0;0;ru;180;1;1;0;0;;0;195.9.154.xxx;1;;;;;;;windows_7_2008server;windows;900;1600;Moscow;Russia;24;37;900;2;1600;552;1190;;direct;;;;0;utf-8;0;0;0;;0;1490610202442382585;;;[];;;;0
1504655188555475622;34322390;2017-03-27;2017-03-27 13:23:24;Я - похудела;http://im-slim.ru/#footer;http://im-slim.ru/;;;;;;msie;11;0;ru;Trident;7;0;0;0;ru;180;1;1;0;0;;0;195.9.154.xxx;1;;;;;;;windows_7_2008server;windows;900;1600;Moscow;Russia;24;37;900;2;1600;552;1190;;internal;;;;0;utf-8;0;0;0;;0;1490610202442382585;;;[];;;;0
1524182479211859670;34322390;2017-03-28;2017-03-28 10:04:54;Я - похудела;http://perm.im-slim.ru/;https://yandex.ru/search/touch/?text=похудеть в перми недорого &msid=1490684538.0949.22897.25944&lr=54;;;;;;safari_mobile;10;0;ru;WebKit;602;3;12;0;ru;300;1;2;0;0;;0;85.140.79.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;;Russia;32;11;667;1;375;1461;980;;organic;yandex_mobile;yandex;;0;utf-8;0;0;0;;0;1490684694356927285;;;[];;;;0
1524186375651592060;34322390;2017-03-28;2017-03-28 10:05:09;;http://perm.im-slim.ru/;;;;;;;safari_mobile;10;0;ru;WebKit;602;3;12;0;ru;300;1;2;0;0;;0;85.140.79.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;;Russia;32;11;667;1;375;1461;980;;direct;;;;1;utf-8;0;0;1;;0;1490684694356927285;;;[];;;;0
1524207180862457703;34322390;2017-03-28;2017-03-28 10:06:28;Я - похудела;http://perm.im-slim.ru/#raspisanie;http://perm.im-slim.ru/;;;;;;safari_mobile;10;0;ru;WebKit;602;3;12;0;ru;300;1;2;0;0;;0;85.140.79.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;;Russia;32;11;667;1;375;1461;980;;internal;;;;0;utf-8;0;0;0;;0;1490684694356927285;;;[];;;;0
1524215010471972557;34322390;2017-03-28;2017-03-28 10:06:42;;http://perm.im-slim.ru//uploads/lic/perm-lic-1-new_995x1380.jpg;http://perm.im-slim.ru/#raspisanie;;;;;;safari_mobile;10;0;ru;WebKit;602;3;12;0;ru;300;1;2;0;0;;0;85.140.79.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;;Russia;32;11;667;1;375;1461;980;;external;;;;0;utf-8;1;1;0;;0;1490684694356927285;;;[];;;;0
1524212196931276496;34322390;2017-03-28;2017-03-28 10:06:48;Я - похудела;http://perm.im-slim.ru/;http://perm.im-slim.ru/#raspisanie;;;;;;safari_mobile;10;0;ru;WebKit;602;3;12;0;ru;300;1;2;0;0;;0;85.140.79.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;;Russia;32;11;667;1;375;1461;980;;internal;;;;0;utf-8;0;0;0;;0;1490684694356927285;;;[];;;;0
1524215038309306061;34322390;2017-03-28;2017-03-28 10:06:58;Я - похудела;http://perm.im-slim.ru/video;http://perm.im-slim.ru/;;;;;;safari_mobile;10;0;ru;WebKit;602;3;12;0;ru;300;1;2;0;0;;0;85.140.79.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;;Russia;32;11;667;1;375;1461;980;;internal;;;;0;utf-8;0;0;0;;0;1490684694356927285;;;[];;;;0
1524218808610326393;34322390;2017-03-28;2017-03-28 10:07:13;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/video;;;;;;safari_mobile;10;0;ru;WebKit;602;3;12;0;ru;300;1;2;0;0;;0;85.140.79.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;;Russia;32;11;667;1;375;1461;980;;internal;;;;0;utf-8;0;0;0;;0;1490684694356927285;;;[];;;;0
1533236639490639719;34322390;2017-03-28;2017-03-28 19:40:33;Я - похудела;http://perm.im-slim.ru/;;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;89.148.224.xxx;1;;;;;;;windows10;windows;1024;1280;Perm;Russia;24;26;1024;2;1280;918;1263;;direct;;;;0;utf-8;0;0;0;;0;1475344184556893577;;;[];;;;0
1533237252605347687;34322390;2017-03-28;2017-03-28 19:40:35;Я - похудела;http://perm.im-slim.ru/#raspisanie;http://perm.im-slim.ru/;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;89.148.224.xxx;1;;;;;;;windows10;windows;1024;1280;Perm;Russia;24;26;1024;2;1280;918;1263;;internal;;;;0;utf-8;0;0;0;;0;1475344184556893577;;;[];;;;0
1545390248013860753;34322390;2017-03-29;2017-03-29 08:33:15;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;yandsearch;web;;&text=&etext=1374&l10n=ru;;;;;;chrome;56;0;us;WebKit;537;36;0;0;en;300;1;1;0;0;;0;94.50.4.xxx;1;;;;;;;windows_7_2008server;windows;600;1024;Perm;Russia;24;35;600;2;1024;494;1007;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;149076559225659290;;;[];;;;0
