ym:pv:watchID;ym:pv:counterID;ym:pv:date;ym:pv:dateTime;ym:pv:title;ym:pv:URL;ym:pv:referer;ym:pv:UTMCampaign;ym:pv:UTMContent;ym:pv:UTMMedium;ym:pv:UTMSource;ym:pv:UTMTerm;ym:pv:browser;ym:pv:browserMajorVersion;ym:pv:browserMinorVersion;ym:pv:browserCountry;ym:pv:browserEngine;ym:pv:browserEngineVersion1;ym:pv:browserEngineVersion2;ym:pv:browserEngineVersion3;ym:pv:browserEngineVersion4;ym:pv:browserLanguage;ym:pv:clientTimeZone;ym:pv:cookieEnabled;ym:pv:deviceCategory;ym:pv:flashMajor;ym:pv:flashMinor;ym:pv:from;ym:pv:hasGCLID;ym:pv:ipAddress;ym:pv:javascriptEnabled;ym:pv:mobilePhone;ym:pv:mobilePhoneModel;ym:pv:openstatAd;ym:pv:openstatCampaign;ym:pv:openstatService;ym:pv:openstatSource;ym:pv:operatingSystem;ym:pv:operatingSystemRoot;ym:pv:physicalScreenHeight;ym:pv:physicalScreenWidth;ym:pv:regionCity;ym:pv:regionCountry;ym:pv:screenColors;ym:pv:screenFormat;ym:pv:screenHeight;ym:pv:screenOrientation;ym:pv:screenWidth;ym:pv:windowClientHeight;ym:pv:windowClientWidth;ym:pv:params;ym:pv:lastTrafficSource;ym:pv:lastSearchEngine;ym:pv:lastSearchEngineRoot;ym:pv:lastAdvEngine;ym:pv:artificial;ym:pv:pageCharset;ym:pv:link;ym:pv:download;ym:pv:notBounce;ym:pv:lastSocialNetwork;ym:pv:httpError;ym:pv:clientID;ym:pv:networkType;ym:pv:lastSocialNetworkProfile;ym:pv:goalsID;ym:pv:shareService;ym:pv:shareURL;ym:pv:shareTitle;ym:pv:iFrame
1545394559286249323;34322390;2017-03-29;2017-03-29 08:33:32;;http://perm.im-slim.ru/;;;;;;;chrome;56;0;us;WebKit;537;36;0;0;en;300;1;1;0;0;;0;94.50.4.xxx;1;;;;;;;windows_7_2008server;windows;600;1024;Perm;Russia;24;35;600;2;1024;494;1007;;direct;;;;1;utf-8;0;0;1;;0;149076559225659290;;;[];;;;0
1543313131576493920;34322390;2017-03-29;2017-03-29 06:21:12;Я - похудела;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;576;1007;;direct;;;;0;utf-8;0;0;0;;0;1486356739862278480;;;[];;;;0
1543317051609974624;34322390;2017-03-29;2017-03-29 06:21:27;;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;576;1007;;direct;;;;1;utf-8;0;0;1;;0;1486356739862278480;;;[];;;;0
1548738542215104354;34322390;2017-03-29;2017-03-29 12:06:08;Я - похудела;http://perm.im-slim.ru/;https://yandex.ru/clck/jsredir?from=yandex.ru;yandsearch;web;;&text=&etext=1375&l10n=ru;;;;;;firefox;52;0;ru;Gecko;52;0;0;0;ru;300;1;1;25;0;;0;62.16.44.xxx;1;;;;;;;windows_7_2008server;windows;768;1366;Perm;Russia;24;37;768;2;1366;657;1349;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;1490778377985353372;;;[];;;;0
1548743661583599458;34322390;2017-03-29;2017-03-29 12:06:28;;http://perm.im-slim.ru/;;;;;;;firefox;52;0;ru;Gecko;52;0;0;0;ru;300;1;1;25;0;;0;62.16.44.xxx;1;;;;;;;windows_7_2008server;windows;768;1366;Perm;Russia;24;37;768;2;1366;657;1349;;direct;;;;1;utf-8;0;0;1;;0;1490778377985353372;;;[];;;;0
1548745711938963298;34322390;2017-03-29;2017-03-29 12:06:36;Я - похудела;http://perm.im-slim.ru/#footer;http://perm.im-slim.ru/;;;;;;firefox;52;0;ru;Gecko;52;0;0;0;ru;300;1;1;25;0;;0;62.16.44.xxx;1;;;;;;;windows_7_2008server;windows;768;1366;Perm;Russia;24;37;768;2;1366;657;1349;;internal;;;;0;utf-8;0;0;0;;0;1490778377985353372;;;[];;;;0
1546481036127895672;34322390;2017-03-29;2017-03-29 09:42:36;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2Fpad%2F;web;;6010001&text=&etext=1374&&l10n=ru;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;organic;yandex_mobile_app;yandex;;0;utf-8;0;0;0;;0;1490769673328450859;;;[];;;;0
1546484965801721976;34322390;2017-03-29;2017-03-29 09:42:51;;http://perm.im-slim.ru/;;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;direct;;;;1;utf-8;0;0;1;;0;1490769673328450859;;;[];;;;0
1547519066701563759;34322390;2017-03-29;2017-03-29 10:48:36;Я - похудела;http://perm.im-slim.ru/promotions;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2Fpad%2F;web;;6010001&text=&etext=1374&&l10n=ru;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;organic;yandex_mobile_app;yandex;;0;utf-8;0;0;0;;0;1490769673328450859;;;[24311590];;;;0
1547523011717629807;34322390;2017-03-29;2017-03-29 10:48:51;;http://perm.im-slim.ru/promotions;;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;direct;;;;1;utf-8;0;0;1;;0;1490769673328450859;;;[];;;;0
1547561975742988405;34322390;2017-03-29;2017-03-29 10:51:20;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2Fpad%2F;web;;6010001&text=&etext=1374&&l10n=ru;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;organic;yandex_mobile_app;yandex;;0;utf-8;0;0;0;;0;1490769673328450859;;;[];;;;0
1547566171363224229;34322390;2017-03-29;2017-03-29 10:51:36;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;internal;;;;0;utf-8;0;0;0;;0;1490769673328450859;;;[];;;;0
1547584257750204538;34322390;2017-03-29;2017-03-29 10:52:45;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/search/pad/?uuid=b7a026dc233089ffab88016d971b5079&clid=2122068&internal_browser_enabled=1&text=центры для похудения&lr=50&true_url_scheme=https;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;organic;yandex_mobile;yandex;;0;utf-8;0;0;0;;0;1490769673328450859;;;[];;;;0
1547585433871319162;34322390;2017-03-29;2017-03-29 10:52:49;Я - похудела;http://perm.im-slim.ru/#raspisanie;http://perm.im-slim.ru/;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;internal;;;;0;utf-8;0;0;0;;0;1490769673328450859;;;[];;;;0
1547588206832124026;34322390;2017-03-29;2017-03-29 10:53:00;;http://perm.im-slim.ru/#raspisanie;;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;direct;;;;1;utf-8;0;0;1;;0;1490769673328450859;;;[];;;;0
1547646056261484666;34322390;2017-03-29;2017-03-29 10:56:41;Я - похудела;http://perm.im-slim.ru/;http://perm.im-slim.ru/#raspisanie;;;;;;yandexsearch;6;10;ru;WebKit;537;36;0;0;ru;300;1;3;0;0;;0;2a02:2698:25:c030::xxx;1;samsung;Galaxy Tab 4 7.0;;;;;android_kitkat;android;800;1280;Perm;Russia;32;33;601;2;962;522;980;;internal;;;;0;utf-8;0;0;0;;0;1490769673328450859;;;[];;;;0
1549658286338343034;34322390;2017-03-29;2017-03-29 13:04:37;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=1375&l10n=ru;;;;;;yandex_browser;17;3;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;89.148.233.xxx;1;;;;;;;windows10;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;950;1905;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;1490781876234866202;;;[];;;;0
1549662210288517242;34322390;2017-03-29;2017-03-29 13:04:52;;http://perm.im-slim.ru/;;;;;;;yandex_browser;17;3;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;89.148.233.xxx;1;;;;;;;windows10;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;950;1905;;direct;;;;1;utf-8;0;0;1;;0;1490781876234866202;;;[];;;;0
1563700524716134088;34322390;2017-03-30;2017-03-30 03:57:24;Я - похудела;http://im-slim.ru/;;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;180;1;1;0;0;;0;109.172.76.xxx;1;;;;;;;windows10;windows;864;1536;Krasnodar;Russia;24;37;864;2;1536;482;975;;direct;;;;0;utf-8;0;0;0;;0;1490835404654306968;;;[];;;;0
1563704681172045528;34322390;2017-03-30;2017-03-30 03:57:39;;http://im-slim.ru/#footer;;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;180;1;1;0;0;;0;109.172.76.xxx;1;;;;;;;windows10;windows;864;1536;Krasnodar;Russia;24;37;864;2;1536;465;975;;direct;;;;1;utf-8;0;0;1;;0;1490835404654306968;;;[];;;;0
1563704594146791119;34322390;2017-03-30;2017-03-30 03:57:39;Я - похудела;http://im-slim.ru/#footer;http://im-slim.ru/;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;180;1;1;0;0;;0;109.172.76.xxx;1;;;;;;;windows10;windows;864;1536;Krasnodar;Russia;24;37;864;2;1536;465;975;;internal;;;;0;utf-8;0;0;0;;0;1490835404654306968;;;[];;;;0
1570960829812838283;34322390;2017-03-30;2017-03-30 11:38:59;Я - похудела;http://perm.im-slim.ru/;;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;180;1;1;0;0;;0;83.69.124.xxx;1;;;;;;;windows10;windows;900;1600;Kazan;Russia;24;37;900;2;1600;770;1583;;direct;;;;0;utf-8;0;0;0;;0;1490863161597043207;;;[];;;;0
1570964922122119850;34322390;2017-03-30;2017-03-30 11:39:15;;http://perm.im-slim.ru/;;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;180;1;1;0;0;;0;83.69.124.xxx;1;;;;;;;windows10;windows;900;1600;Kazan;Russia;24;37;900;2;1600;770;1583;;direct;;;;1;utf-8;0;0;1;;0;1490863161597043207;;;[];;;;0
1566427812838508392;34322390;2017-03-30;2017-03-30 06:50:47;Я - похудела;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;559;1007;;direct;;;;0;utf-8;0;0;0;;0;1486356739862278480;;;[];;;;0
1566431851020027752;34322390;2017-03-30;2017-03-30 06:51:03;;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;559;1007;;direct;;;;1;utf-8;0;0;1;;0;1486356739862278480;;;[];;;;0
1572257703650660235;34322390;2017-03-30;2017-03-30 13:01:27;Я - похудела;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;576;1007;;direct;;;;0;utf-8;0;0;0;;0;1486356739862278480;;;[];;;;0
1572261636602072971;34322390;2017-03-30;2017-03-30 13:01:42;;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;576;1007;;direct;;;;1;utf-8;0;0;1;;0;1486356739862278480;;;[];;;;0
1577839276127431339;34322390;2017-03-30;2017-03-30 18:56:19;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=1376&l10n=ru;;;;;;opera;43;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.111.xxx;1;;;;;;;mac_os_x_el_capitan;macos;768;1366;Perm;Russia;24;37;768;2;1366;585;1320;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;1490889375950327837;;;[];;;;0
1577842023705356971;34322390;2017-03-30;2017-03-30 18:56:29;;http://perm.im-slim.ru/;;;;;;;opera;43;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.111.xxx;1;;;;;;;mac_os_x_el_capitan;macos;768;1366;Perm;Russia;24;37;768;2;1366;585;1320;;direct;;;;1;utf-8;0;0;1;;0;1490889375950327837;;;[];;;;0
1577857252879510187;34322390;2017-03-30;2017-03-30 18:57:27;Я - похудела;http://perm.im-slim.ru/video;http://perm.im-slim.ru/;;;;;;opera;43;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.111.xxx;1;;;;;;;mac_os_x_el_capitan;macos;768;1366;Perm;Russia;24;37;768;2;1366;585;1320;;internal;;;;0;utf-8;0;0;0;;0;1490889375950327837;;;[];;;;0
1578079624802864845;34322390;2017-03-30;2017-03-30 19:11:36;Я - похудела;http://perm.im-slim.ru/;http://zoon.ru/redirect/?to=http:%2F%2Fperm.im-slim.ru&hash=8f76470835c4681cbe2e7fd76c2f7332&from=57db4f7640c0883c3b8ea074.c7a6&ext_site=ext_site&backurl=http:%2F%2Fperm.zoon.ru%2Fmedical%2Fedinyj_tsentr_snizheniya_vesa_ya_pohudela%2F;;;;;;opera;43;0;;WebKit;537;36;0;0;ru;300;1;1;25;0;;0;46.146.111.xxx;1;;;;;;;mac_os_x_el_capitan;macos;768;1366;Perm;Russia;24;37;768;2;1366;700;1305;;referral;;;;0;utf-8;0;0;0;;0;1490889375950327837;;;[];;;;1
1570725203690400429;34322390;2017-03-30;2017-03-30 11:24:01;Я - похудела;http://perm.im-slim.ru/;http://link.2gis.ru/1.2/0831010C/webapi/20170301/project16/2252328094701356/dietolog.org/hghdB848G44AB1A7715G2G1GxfDu8494G4G64J3H1HI1G536hcge839I5B8I2272352AAC1A75cmuv0B651B2368J92A33381H4J1G238?http://perm.im-slim.ru;;;;;;chromemobile;56;0;;WebKit;537;36;0;0;ru;300;1;2;0;0;;0;195.19.188.xxx;1;zte;ZTE BLADE A510;;;;;android_marshmallow;android;1280;720;Perm;Russia;32;11;640;1;360;1524;980;;referral;;;;0;utf-8;0;0;0;;0;1490862240275773350;wi_fi;;[];;;;0
1570729525302536872;34322390;2017-03-30;2017-03-30 11:24:17;;http://perm.im-slim.ru/;;;;;;;chromemobile;56;0;;WebKit;537;36;0;0;ru;300;1;2;0;0;;0;195.19.188.xxx;1;zte;ZTE BLADE A510;;;;;android_marshmallow;android;1280;720;Perm;Russia;32;11;640;1;360;1524;980;;direct;;;;1;utf-8;0;0;1;;0;1490862240275773350;wi_fi;;[];;;;0
1570730259746138792;34322390;2017-03-30;2017-03-30 11:24:20;Я - похудела;http://perm.im-slim.ru/promotions;http://perm.im-slim.ru/;;;;;;chromemobile;56;0;;WebKit;537;36;0;0;ru;300;1;2;0;0;;0;195.19.188.xxx;1;zte;ZTE BLADE A510;;;;;android_marshmallow;android;1280;720;Perm;Russia;32;11;640;1;360;1524;980;;internal;;;;0;utf-8;0;0;0;;0;1490862240275773350;wi_fi;;[24311590];;;;0
1570746841804833393;34322390;2017-03-30;2017-03-30 11:25:23;Я - похудела;http://perm.im-slim.ru/;http://link.2gis.ru/1.2/0831010C/webapi/20170301/project16/2252328094701356/dietolog.org/hghdB848G44AB1A7715G2G1GxfDu8494G4G64J3H1HI1G536hcge839I5B8I2272352AAC1A75cmuv0B651B2368J92A33381H4J1G238?http://perm.im-slim.ru;;;;;;chromemobile;56;0;;WebKit;537;36;0;0;ru;300;1;2;0;0;;0;195.19.188.xxx;1;zte;ZTE BLADE A510;;;;;android_marshmallow;android;1280;720;Perm;Russia;32;11;640;1;360;1524;980;;referral;;;;0;utf-8;0;0;0;;0;1490862240275773350;wi_fi;;[];;;;0
1580112672832620386;34322390;2017-03-30;2017-03-30 21:20:51;Я - похудела;http://perm.im-slim.ru/;http://link.2gis.ru/1.2/0831010C/webapi/20170301/project16/2252328094701356/dietolog.org/wgog5448G44AB1A7715G2G1G56z24g94G4G64J3H1HI1G536hcge832I3A1I2272352AAC1Aod85uv0B9A9A2368J92A33381H4J1G22d?http://perm.im-slim.ru;;;;;;safari_mobile;10;0;ru;WebKit;603;1;30;0;ru;300;1;2;0;0;;0;213.87.249.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;;Russia;32;11;667;1;375;1461;980;;referral;;;;0;utf-8;0;0;0;;0;1490898051379018162;;;[];;;;0
1578139383903291237;34322390;2017-03-30;2017-03-30 19:15:23;Я - похудела;http://perm.im-slim.ru/;http://link.2gis.ru/1.2/0831010C/webapi/20170301/project16/2252328094701356/dietolog.org/kAc9pf48G44A591C4893G2G1147go394G4G6G7I2G29H0J33hcge835I4856G24526759B94fAl6uv0B934811479I62A531H1G7H0I243?http://perm.im-slim.ru;;;;;;yandex_browser;15;4;;WebKit;537;36;0;0;ru;300;1;2;0;0;;0;31.173.100.xxx;1;irbis;SP56;;;;;android_lollipop5;android;1280;720;;Russia;32;11;640;1;360;1527;980;;referral;;;;0;utf-8;0;0;0;;0;1490890573944326687;cellular;;[];;;;0
1578146676150110053;34322390;2017-03-30;2017-03-30 19:15:51;;http://perm.im-slim.ru/;;;;;;;yandex_browser;15;4;;WebKit;537;36;0;0;ru;300;1;2;0;0;;0;31.173.100.xxx;1;irbis;SP56;;;;;android_lollipop5;android;1280;720;;Russia;32;11;640;1;360;1614;980;;direct;;;;1;utf-8;0;0;1;;0;1490890573944326687;cellular;;[];;;;0
1593720512008946289;34322390;2017-03-31;2017-03-31 11:46:01;Я - похудела;http://perm.im-slim.ru/;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2F;web;;&text=&etext=1376&l10n=ru;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;300;1;1;0;0;;0;46.146.60.xxx;1;;;;;;;windows_7_2008server;windows;768;1366;Perm;Russia;24;37;768;2;1366;662;1349;;organic;yandex_search;yandex;;0;utf-8;0;0;0;;0;1490949964539571428;;;[];;;;0
1593724436347617905;34322390;2017-03-31;2017-03-31 11:46:16;;http://perm.im-slim.ru/;;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;300;1;1;0;0;;0;46.146.60.xxx;1;;;;;;;windows_7_2008server;windows;768;1366;Perm;Russia;24;37;768;2;1366;662;1349;;direct;;;;1;utf-8;0;0;1;;0;1490949964539571428;;;[];;;;0
1588587143045056349;34322390;2017-03-31;2017-03-31 06:19:39;Я - похудела;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;576;1007;;direct;;;;0;utf-8;0;0;0;;0;1486356739862278480;;;[];;;;0
1588590888802846557;34322390;2017-03-31;2017-03-31 06:19:53;;http://perm.im-slim.ru/;;;;;;;firefox;44;0;ru;Gecko;44;0;0;0;ru;300;1;1;0;0;;0;46.146.223.xxx;1;;;;;;;windows_7_2008server;windows;1080;1920;Perm;Russia;24;37;1080;2;1920;576;1007;;direct;;;;1;utf-8;0;0;1;;0;1486356739862278480;;;[];;;;0
1604064283782811529;34322390;2017-03-31;2017-03-31 22:43:39;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/;;;;;;safari_mobile;10;0;ru;WebKit;602;4;6;0;ru;300;1;2;0;0;;0;46.147.58.xxx;1;apple;iPhone;;;;;ios10;ios_double;1334;750;Perm;Russia;32;11;667;1;375;1461;980;;internal;;;;0;utf-8;0;0;0;;0;1481135128816153622;;;[];;;;0
1613219903264524146;34322390;2017-04-01;2017-04-01 08:25:45;Я - похудела;http://perm.im-slim.ru/;http://link.2gis.ru/1.2/3FA07BBB/webapi/20170401/project16/2252328094701356/properm.ru/7m5595G4G62H1H23H1HH16z2vmsB48367I7B1A779uvzzA132766I0JJ2I1Gddkdp48G4427235123681J7H0J2e2?http://perm.im-slim.ru;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;300;1;1;0;0;;0;31.162.11.xxx;1;;;;;;;windows10;windows;768;1366;Berezniki;Russia;24;37;768;2;1366;662;1349;;referral;;;;0;utf-8;0;0;0;;0;1491024345185795972;;;[];;;;0
1613222541270976370;34322390;2017-04-01;2017-04-01 08:25:55;Я - похудела;http://perm.im-slim.ru/price;http://perm.im-slim.ru/;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;300;1;1;0;0;;0;31.162.11.xxx;1;;;;;;;windows10;windows;768;1366;Berezniki;Russia;24;37;768;2;1366;662;1349;;internal;;;;0;utf-8;0;0;0;;0;1491024345185795972;;;[];;;;0
1613225937129703282;34322390;2017-04-01;2017-04-01 08:26:08;;http://perm.im-slim.ru/;;;;;;;chrome;56;0;;WebKit;537;36;0;0;ru;300;1;1;0;0;;0;31.162.11.xxx;1;;;;;;;windows10;windows;768;1366;Berezniki;Russia;24;37;768;2;1366;662;1349;;direct;;;;1;utf-8;0;0;1;;0;1491024345185795972;;;[];;;;0
1627495740134916218;34322390;2017-04-01;2017-04-01 23:33:23;Я - похудела;http://perm.im-slim.ru/reviews;http://yandex.ru/clck/jsredir?from=yandex.ru;search%2Fpad%2F;web;;&text=&etext=1378&&l10n=ru;;;;;;yandex_browser;17;3;ru;WebKit;602;1;50;0;ru;300;1;3;0;0;;0;46.146.133.xxx;1;apple;iPad;;;;;ios10;ios_double;2732;2048;Perm;Russia;32;15;1366;2;1024;661;980;;organic;yandex_mobile;yandex;;0;utf-8;0;0;0;;0;1485928657545023850;;;[];;;;0
